29/10/2019 - 17:28:44;28;6.9;1025.7;0.0;8.0;3.3
29/10/2019 - 17:28:44;29;7.3;na;0.0;5.0;2.3
29/10/2019 - 17:28:44;30;6.9;na;0.0;4.0;4.0
29/10/2019 - 17:28:44;31;na;na;na;na;6.0
29/10/2019 - 17:28:44;32;8.4;1026.5;0.0;14.0;3.2
29/10/2019 - 17:28:44;33;na;na;na;na;4.0
29/10/2019 - 17:28:44;34;na;na;na;na;6.4
29/10/2019 - 17:28:44;35;8.5;1026.9;0.0;12.0;2.9
29/10/2019 - 17:28:44;36;na;na;na;na;4.5
29/10/2019 - 17:28:44;37;7.2;na;0.0;7.0;3.5
29/10/2019 - 17:28:44;38;na;na;na;na;3.6
29/10/2019 - 17:28:44;39;na;na;na;na;5.5
29/10/2019 - 17:28:44;40;7.6;1027.4;0.0;4.0;1.8
29/10/2019 - 17:28:44;41;na;na;na;na;6.7
29/10/2019 - 17:28:44;42;8.6;1028.0;na;na;5.7
29/10/2019 - 17:28:44;43;9.8;1025.8;0.0;11.0;4.1
29/10/2019 - 17:28:44;44;8.4;1026.5;0.0;10.0;2.4
29/10/2019 - 17:28:44;45;8.8;1026.8;0.0;12.0;3.2
29/10/2019 - 17:28:44;46;8.1;1025.6;0.0;11.0;2.9
29/10/2019 - 17:28:44;47;na;na;na;na;4.1
29/10/2019 - 17:28:44;48;8.7;na;0.0;8.0;na
29/10/2019 - 17:28:44;49;7.1;1026.0;0.0;na;3.0
29/10/2019 - 17:28:44;50;na;1029.0;na;na;1.2
29/10/2019 - 17:28:44;51;na;na;na;na;5.4
29/10/2019 - 17:28:49;0;8.3;na;0.0;5.0;2.0
29/10/2019 - 17:28:49;1;7.7;1027.0;0.0;6.0;2.1
29/10/2019 - 17:28:49;2;7.0;na;0.0;12.0;2.8
29/10/2019 - 17:28:49;3;na;na;na;na;5.7
29/10/2019 - 17:28:49;4;9.2;1026.8;0.0;8.0;2.7
29/10/2019 - 17:28:49;5;9.5;1027.6;0.0;10.0;4.4
29/10/2019 - 17:28:49;6;9.6;1026.3;0.0;10.0;3.2
29/10/2019 - 17:28:49;7;8.4;na;0.0;8.0;1.9
29/10/2019 - 17:28:49;8;na;1026.3;na;na;6.8
29/10/2019 - 17:28:49;9;8.4;1026.4;0.0;9.0;2.3
29/10/2019 - 17:28:49;10;9.5;1026.1;0.0;11.0;4.4
29/10/2019 - 17:28:49;11;8.9;na;0.0;6.0;2.2
29/10/2019 - 17:28:49;12;7.0;1028.0;0.0;3.0;2.2
29/10/2019 - 17:28:49;13;na;na;na;na;3.9
29/10/2019 - 17:28:49;14;7.5;na;0.0;5.0;1.6
29/10/2019 - 17:28:49;15;9.1;1026.6;0.0;11.0;2.4
29/10/2019 - 17:28:49;16;9.8;1026.6;0.0;10.0;5.4
29/10/2019 - 17:28:49;17;6.9;1027.8;0.0;4.0;2.9
29/10/2019 - 17:28:49;18;5.9;1028.2;0.0;6.0;3.5
29/10/2019 - 17:28:49;19;na;na;na;na;6.3
29/10/2019 - 17:28:49;20;na;na;na;na;5.2
29/10/2019 - 17:28:49;21;na;na;na;na;4.8
29/10/2019 - 17:28:49;22;na;na;na;na;5.1
29/10/2019 - 17:28:49;23;9.3;na;0.0;6.0;6.1
29/10/2019 - 17:28:49;24;na;1026.2;na;na;5.8
29/10/2019 - 17:28:49;25;7.2;1028.0;0.0;3.0;2.9
29/10/2019 - 17:28:49;26;7.7;1027.2;0.0;11.0;2.0
29/10/2019 - 17:28:49;27;9.2;1026.7;0.0;11.0;2.6
29/10/2019 - 17:28:49;28;6.9;1025.7;0.0;8.0;3.3
29/10/2019 - 17:28:49;29;7.3;na;0.0;5.0;2.3
29/10/2019 - 17:28:49;30;6.9;na;0.0;4.0;4.0
29/10/2019 - 17:28:49;31;na;na;na;na;6.0
29/10/2019 - 17:28:49;32;8.4;1026.5;0.0;14.0;3.2
29/10/2019 - 17:28:49;33;na;na;na;na;4.0
29/10/2019 - 17:28:49;34;na;na;na;na;6.4
29/10/2019 - 17:28:49;35;8.5;1026.9;0.0;12.0;2.9
29/10/2019 - 17:28:49;36;na;na;na;na;4.5
29/10/2019 - 17:28:49;37;7.2;na;0.0;7.0;3.5
29/10/2019 - 17:28:49;38;na;na;na;na;3.6
29/10/2019 - 17:28:49;39;na;na;na;na;5.5
29/10/2019 - 17:28:49;40;7.6;1027.4;0.0;4.0;1.8
29/10/2019 - 17:28:49;41;na;na;na;na;6.7
29/10/2019 - 17:28:49;42;8.6;1028.0;na;na;5.7
29/10/2019 - 17:28:49;43;9.8;1025.8;0.0;11.0;4.1
29/10/2019 - 17:28:49;44;8.4;1026.5;0.0;10.0;2.4
29/10/2019 - 17:28:49;45;8.8;1026.8;0.0;12.0;3.2
29/10/2019 - 17:28:49;46;8.1;1025.6;0.0;11.0;2.9
29/10/2019 - 17:28:49;47;na;na;na;na;4.1
29/10/2019 - 17:28:49;48;8.7;na;0.0;8.0;na
29/10/2019 - 17:28:49;49;7.1;1026.0;0.0;na;3.0
29/10/2019 - 17:28:49;50;na;1029.0;na;na;1.2
29/10/2019 - 17:28:49;51;na;na;na;na;5.4
29/10/2019 - 17:28:52;0;8.3;na;0.0;5.0;2.0
29/10/2019 - 17:28:52;1;7.7;1027.0;0.0;6.0;2.1
29/10/2019 - 17:28:52;2;7.0;na;0.0;12.0;2.8
29/10/2019 - 17:28:52;3;na;na;na;na;5.7
29/10/2019 - 17:28:52;4;9.2;1026.8;0.0;8.0;2.7
29/10/2019 - 17:28:52;5;9.5;1027.6;0.0;10.0;4.4
29/10/2019 - 17:28:52;6;9.6;1026.3;0.0;10.0;3.2
29/10/2019 - 17:28:52;7;8.4;na;0.0;8.0;1.9
29/10/2019 - 17:28:52;8;na;1026.3;na;na;6.8
29/10/2019 - 17:28:52;9;8.4;1026.4;0.0;9.0;2.3
29/10/2019 - 17:28:52;10;9.5;1026.1;0.0;11.0;4.4
29/10/2019 - 17:28:52;11;8.9;na;0.0;6.0;2.2
29/10/2019 - 17:28:52;12;7.0;1028.0;0.0;3.0;2.2
29/10/2019 - 17:28:52;13;na;na;na;na;3.9
29/10/2019 - 17:28:52;14;7.5;na;0.0;5.0;1.6
29/10/2019 - 17:28:52;15;9.1;1026.6;0.0;11.0;2.4
29/10/2019 - 17:28:52;16;9.8;1026.6;0.0;10.0;5.4
29/10/2019 - 17:28:52;17;6.9;1027.8;0.0;4.0;2.9
29/10/2019 - 17:28:52;18;5.9;1028.2;0.0;6.0;3.5
29/10/2019 - 17:28:52;19;na;na;na;na;6.3
29/10/2019 - 17:28:52;20;na;na;na;na;5.2
29/10/2019 - 17:28:52;21;na;na;na;na;4.8
29/10/2019 - 17:28:52;22;na;na;na;na;5.1
29/10/2019 - 17:28:52;23;9.3;na;0.0;6.0;6.1
29/10/2019 - 17:28:52;24;na;1026.2;na;na;5.8
29/10/2019 - 17:28:52;25;7.2;1028.0;0.0;3.0;2.9
29/10/2019 - 17:28:52;26;7.7;1027.2;0.0;11.0;2.0
29/10/2019 - 17:28:52;27;9.2;1026.7;0.0;11.0;2.6
29/10/2019 - 17:28:52;28;6.9;1025.7;0.0;8.0;3.3
29/10/2019 - 17:28:52;29;7.3;na;0.0;5.0;2.3
29/10/2019 - 17:28:52;30;6.9;na;0.0;4.0;4.0
29/10/2019 - 17:28:52;31;na;na;na;na;6.0
29/10/2019 - 17:28:52;32;8.4;1026.5;0.0;14.0;3.2
29/10/2019 - 17:28:52;33;na;na;na;na;4.0
29/10/2019 - 17:28:52;34;na;na;na;na;6.4
29/10/2019 - 17:28:52;35;8.5;1026.9;0.0;12.0;2.9
29/10/2019 - 17:28:52;36;na;na;na;na;4.5
29/10/2019 - 17:28:52;37;7.2;na;0.0;7.0;3.5
29/10/2019 - 17:28:52;38;na;na;na;na;3.6
29/10/2019 - 17:28:52;39;na;na;na;na;5.5
29/10/2019 - 17:28:52;40;7.6;1027.4;0.0;4.0;1.8
29/10/2019 - 17:28:52;41;na;na;na;na;6.7
29/10/2019 - 17:28:52;42;8.6;1028.0;na;na;5.7
29/10/2019 - 17:28:52;43;9.8;1025.8;0.0;11.0;4.1
29/10/2019 - 17:28:52;44;8.4;1026.5;0.0;10.0;2.4
29/10/2019 - 17:28:52;45;8.8;1026.8;0.0;12.0;3.2
29/10/2019 - 17:28:52;46;8.1;1025.6;0.0;11.0;2.9
29/10/2019 - 17:28:52;47;na;na;na;na;4.1
29/10/2019 - 17:28:52;48;8.7;na;0.0;8.0;na
29/10/2019 - 17:28:52;49;7.1;1026.0;0.0;na;3.0
29/10/2019 - 17:28:52;50;na;1029.0;na;na;1.2
29/10/2019 - 17:28:52;51;na;na;na;na;5.4
29/10/2019 - 17:28:54;0;8.3;na;0.0;5.0;2.0
29/10/2019 - 17:28:54;1;7.7;1027.0;0.0;6.0;2.1
29/10/2019 - 17:28:54;2;7.0;na;0.0;12.0;2.8
29/10/2019 - 17:28:54;3;na;na;na;na;5.7
29/10/2019 - 17:28:54;4;9.2;1026.8;0.0;8.0;2.7
29/10/2019 - 17:28:54;5;9.5;1027.6;0.0;10.0;4.4
29/10/2019 - 17:28:54;6;9.6;1026.3;0.0;10.0;3.2
29/10/2019 - 17:28:54;7;8.4;na;0.0;8.0;1.9
29/10/2019 - 17:28:54;8;na;1026.3;na;na;6.8
29/10/2019 - 17:28:54;9;8.4;1026.4;0.0;9.0;2.3
29/10/2019 - 17:28:54;10;9.5;1026.1;0.0;11.0;4.4
29/10/2019 - 17:28:54;11;8.9;na;0.0;6.0;2.2
29/10/2019 - 17:28:54;12;7.0;1028.0;0.0;3.0;2.2
29/10/2019 - 17:28:54;13;na;na;na;na;3.9
29/10/2019 - 17:28:54;14;7.5;na;0.0;5.0;1.6
29/10/2019 - 17:28:54;15;9.1;1026.6;0.0;11.0;2.4
29/10/2019 - 17:28:54;16;9.8;1026.6;0.0;10.0;5.4
29/10/2019 - 17:28:54;17;6.9;1027.8;0.0;4.0;2.9
29/10/2019 - 17:28:54;18;5.9;1028.2;0.0;6.0;3.5
29/10/2019 - 17:28:54;19;na;na;na;na;6.3
29/10/2019 - 17:28:54;20;na;na;na;na;5.2
29/10/2019 - 17:28:54;21;na;na;na;na;4.8
29/10/2019 - 17:28:54;22;na;na;na;na;5.1
29/10/2019 - 17:28:54;23;9.3;na;0.0;6.0;6.1
29/10/2019 - 17:28:54;24;na;1026.2;na;na;5.8
29/10/2019 - 17:28:54;25;7.2;1028.0;0.0;3.0;2.9
29/10/2019 - 17:28:54;26;7.7;1027.2;0.0;11.0;2.0
29/10/2019 - 17:28:54;27;9.2;1026.7;0.0;11.0;2.6
29/10/2019 - 17:28:54;28;6.9;1025.7;0.0;8.0;3.3
29/10/2019 - 17:28:54;29;7.3;na;0.0;5.0;2.3
29/10/2019 - 17:28:54;30;6.9;na;0.0;4.0;4.0
29/10/2019 - 17:28:54;31;na;na;na;na;6.0
29/10/2019 - 17:28:54;32;8.4;1026.5;0.0;14.0;3.2
29/10/2019 - 17:28:54;33;na;na;na;na;4.0
29/10/2019 - 17:28:54;34;na;na;na;na;6.4
29/10/2019 - 17:28:54;35;8.5;1026.9;0.0;12.0;2.9
29/10/2019 - 17:28:54;36;na;na;na;na;4.5
29/10/2019 - 17:28:54;37;7.2;na;0.0;7.0;3.5
29/10/2019 - 17:28:54;38;na;na;na;na;3.6
29/10/2019 - 17:28:54;39;na;na;na;na;5.5
29/10/2019 - 17:28:54;40;7.6;1027.4;0.0;4.0;1.8
29/10/2019 - 17:28:54;41;na;na;na;na;6.7
29/10/2019 - 17:28:54;42;8.6;1028.0;na;na;5.7
29/10/2019 - 17:28:54;43;9.8;1025.8;0.0;11.0;4.1
29/10/2019 - 17:28:54;44;8.4;1026.5;0.0;10.0;2.4
29/10/2019 - 17:28:54;45;8.8;1026.8;0.0;12.0;3.2
29/10/2019 - 17:28:54;46;8.1;1025.6;0.0;11.0;2.9
29/10/2019 - 17:28:54;47;na;na;na;na;4.1
29/10/2019 - 17:28:54;48;8.7;na;0.0;8.0;na
29/10/2019 - 17:28:54;49;7.1;1026.0;0.0;na;3.0
29/10/2019 - 17:28:54;50;na;1029.0;na;na;1.2
29/10/2019 - 17:28:54;51;na;na;na;na;5.4
29/10/2019 - 17:28:56;0;8.3;na;0.0;5.0;2.0
29/10/2019 - 17:28:56;1;7.7;1027.0;0.0;6.0;2.1
29/10/2019 - 17:28:56;2;7.0;na;0.0;12.0;2.8
29/10/2019 - 17:28:56;3;na;na;na;na;5.7
29/10/2019 - 17:28:56;4;9.2;1026.8;0.0;8.0;2.7
29/10/2019 - 17:28:56;5;9.5;1027.6;0.0;10.0;4.4
29/10/2019 - 17:28:56;6;9.6;1026.3;0.0;10.0;3.2
29/10/2019 - 17:28:56;7;8.4;na;0.0;8.0;1.9
29/10/2019 - 17:28:56;8;na;1026.3;na;na;6.8
29/10/2019 - 17:28:56;9;8.4;1026.4;0.0;9.0;2.3
29/10/2019 - 17:28:56;10;9.5;1026.1;0.0;11.0;4.4
29/10/2019 - 17:28:56;11;8.9;na;0.0;6.0;2.2
29/10/2019 - 17:28:56;12;7.0;1028.0;0.0;3.0;2.2
29/10/2019 - 17:28:56;13;na;na;na;na;3.9
29/10/2019 - 17:28:56;14;7.5;na;0.0;5.0;1.6
29/10/2019 - 17:28:56;15;9.1;1026.6;0.0;11.0;2.4
29/10/2019 - 17:28:56;16;9.8;1026.6;0.0;10.0;5.4
29/10/2019 - 17:28:56;17;6.9;1027.8;0.0;4.0;2.9
29/10/2019 - 17:28:56;18;5.9;1028.2;0.0;6.0;3.5
29/10/2019 - 17:28:56;19;na;na;na;na;6.3
29/10/2019 - 17:28:56;20;na;na;na;na;5.2
29/10/2019 - 17:28:56;21;na;na;na;na;4.8
29/10/2019 - 17:28:56;22;na;na;na;na;5.1
29/10/2019 - 17:28:56;23;9.3;na;0.0;6.0;6.1
29/10/2019 - 17:28:56;24;na;1026.2;na;na;5.8
29/10/2019 - 17:28:56;25;7.2;1028.0;0.0;3.0;2.9
29/10/2019 - 17:28:56;26;7.7;1027.2;0.0;11.0;2.0
29/10/2019 - 17:28:56;27;9.2;1026.7;0.0;11.0;2.6
29/10/2019 - 17:28:56;28;6.9;1025.7;0.0;8.0;3.3
29/10/2019 - 17:28:56;29;7.3;na;0.0;5.0;2.3
29/10/2019 - 17:28:56;30;6.9;na;0.0;4.0;4.0
29/10/2019 - 17:28:56;31;na;na;na;na;6.0
29/10/2019 - 17:28:56;32;8.4;1026.5;0.0;14.0;3.2
29/10/2019 - 17:28:56;33;na;na;na;na;4.0
29/10/2019 - 17:28:56;34;na;na;na;na;6.4
29/10/2019 - 17:28:56;35;8.5;1026.9;0.0;12.0;2.9
29/10/2019 - 17:28:56;36;na;na;na;na;4.5
29/10/2019 - 17:28:56;37;7.2;na;0.0;7.0;3.5
29/10/2019 - 17:28:56;38;na;na;na;na;3.6
29/10/2019 - 17:28:56;39;na;na;na;na;5.5
29/10/2019 - 17:28:56;40;7.6;1027.4;0.0;4.0;1.8
29/10/2019 - 17:28:56;41;na;na;na;na;6.7
29/10/2019 - 17:28:56;42;8.6;1028.0;na;na;5.7
29/10/2019 - 17:28:56;43;9.8;1025.8;0.0;11.0;4.1
29/10/2019 - 17:28:56;44;8.4;1026.5;0.0;10.0;2.4
29/10/2019 - 17:28:56;45;8.8;1026.8;0.0;12.0;3.2
29/10/2019 - 17:28:56;46;8.1;1025.6;0.0;11.0;2.9
29/10/2019 - 17:28:56;47;na;na;na;na;4.1
29/10/2019 - 17:28:56;48;8.7;na;0.0;8.0;na
29/10/2019 - 17:28:56;49;7.1;1026.0;0.0;na;3.0
29/10/2019 - 17:28:56;50;na;1029.0;na;na;1.2
